id_trasporte,trasporte,direccion,id_condado,condado,codigo_postal_condado,latitud_condado,longitud_condado,id_ciudad,ciudad,codigo_postal_ciudad,latitud_ciudad,longitud_ciudad,estado,atributos,categorias,puntuacion_usuarios,numero_de_reviews,analisis_sentimientos,anio
PAZ1W,Berger Allied Moving & Storage,5250 Eagle Trail Dr,W0hC,Hillsborough,"33602, 33647, 33511",27.9903597,-82.3017728,RGTW,Tampa,33634,28.0341655,-82.528889,Florida,,,,,neutral,2024
KFNSP,Hertz,237 20th St,63vh,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,2ZVA,Miami Beach,33139,25.79595,-80.129818,Florida,,,,,negativo,2024
KFNSP,Hertz,237 20th St,63vh,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,2ZVA,Miami Beach,33139,25.79595,-80.129818,Florida,,,,,positivo,2024
KFNSP,Hertz,237 20th St,63vh,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,2ZVA,Miami Beach,33139,25.79595,-80.129818,Florida,,,,,neutral,2024
39DMQ,Pedego Electric Bikes Fort Myers,2030 W First St e,rvKi,Lee,"33901, 33908, 33919",26.6630286,-81.9534815,25ZR,Fort Myers,33901,26.6413738,-81.8751026,Florida,,,,,positivo,2024
3EV92,Imperial One Limousine,13575 58th St N #140,UAIE,Pinellas,"33701, 33756, 33781",27.876394,-82.7778579,MCCU,Clearwater,33760,27.8952811,-82.7119035,Florida,,,,,positivo,2024
PD89S,Imperial One Limousine,13575 58th St N #140,UAIE,Pinellas,"33701, 33756, 33781",27.876394,-82.7778579,MCCU,Clearwater,33760,27.8952811,-82.7119035,Florida,,,,,neutral,2024
3HHHC,Imperial One Limousine,13575 58th St N #140,UAIE,Pinellas,"33701, 33756, 33781",27.876394,-82.7778579,MCCU,Clearwater,33760,27.8952811,-82.7119035,Florida,,,,,negativo,2024
CO3CY,Panama City metro taxi,1415 Flower Ave,1rd3,Bay,32401,30.18,-85.675,10g1,Panama City,32401,30.1746271,-85.6891707,Florida,,,,,positivo,2024
6KDBS,Panama City metro taxi,1415 Flower Ave,1rd3,Bay,32401,30.18,-85.675,10g1,Panama City,32401,30.1746271,-85.6891707,Florida,,,,,negativo,2024
IAXEF,Panama City metro taxi,1415 Flower Ave,1rd3,Bay,32401,30.18,-85.675,10g1,Panama City,32401,30.1746271,-85.6891707,Florida,,,,,neutral,2024
2WLBL,GS Car Rental,5293 S Orange Blossom Trl,7nl7,Orange,"32801, 32839, 32789",28.4844995,-81.2518833,O990,Orlando,32839,28.483809,-81.395981,Florida,,,,,positivo,2024
B4165,GS Car Rental,5293 S Orange Blossom Trl,7nl7,Orange,"32801, 32839, 32789",28.4844995,-81.2518833,O990,Orlando,32839,28.483809,-81.395981,Florida,,,,,neutral,2024
TJT3K,Penske Truck Rental,1301 W Taft Vineland Rd,7nl7,Orange,"32801, 32839, 32789",28.4844995,-81.2518833,O990,Orlando,32837,28.4220082,-81.396956,Florida,,,,,positivo,2024
5AOSW,Penske Truck Rental,1301 W Taft Vineland Rd,7nl7,Orange,"32801, 32839, 32789",28.4844995,-81.2518833,O990,Orlando,32837,28.4220082,-81.396956,Florida,,,,,negativo,2024
V7DGK,Penske Truck Rental,1301 W Taft Vineland Rd,7nl7,Orange,"32801, 32839, 32789",28.4844995,-81.2518833,O990,Orlando,32837,28.4220082,-81.396956,Florida,,,,,neutral,2024
H9G8I,Royal Rent A Car System,3650 NW S River Dr,WjZA,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,LO98,Miami,33142,25.8022869,-80.255487,Florida,,,,,positivo,2024
KXEBF,Royal Rent A Car System,3650 NW S River Dr,WjZA,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,LO98,Miami,33142,25.8022869,-80.255487,Florida,,,,,neutral,2024
SMRUU,Blue Run Bicycles & Paddle Co.,20312 E Pennsylvania Ave,mOR0,Marion,"34470, 34481, 34488",29.2787765,-82.12784,0BN4,Dunnellon,34432,29.04921,-82.457145,Florida,,,,,positivo,2024
2QYNZ,Blue Run Bicycles & Paddle Co.,20312 E Pennsylvania Ave,mOR0,Marion,"34470, 34481, 34488",29.2787765,-82.12784,0BN4,Dunnellon,34432,29.04921,-82.457145,Florida,,,,,neutral,2024
Z1JIS,Goline Publictransit,4385 43rd Ave,6DVM,Indian River,"32960, 32963, 32966",27.6947732,-80.543845,QPYU,Vero Beach,32967,27.6732706,-80.4303359,Florida,,,,,positivo,2024
LOINH,Goline Publictransit,4385 43rd Ave,6DVM,Indian River,"32960, 32963, 32966",27.6947732,-80.543845,QPYU,Vero Beach,32967,27.6732706,-80.4303359,Florida,,,,,negativo,2024
R35FE,Goline Publictransit,4385 43rd Ave,6DVM,Indian River,"32960, 32963, 32966",27.6947732,-80.543845,QPYU,Vero Beach,32967,27.6732706,-80.4303359,Florida,,,,,neutral,2024
F0T5N,Merritt Island Airport-COI,450 Manor Dr,8F2t,Brevard,"32901, 32940, 32955",28.263933,-80.7214417,5EA3,Merritt Island,32952,28.3424508,-80.6889434,Florida,,,,,positivo,2024
F0PT5,Merritt Island Airport-COI,450 Manor Dr,8F2t,Brevard,"32901, 32940, 32955",28.263933,-80.7214417,5EA3,Merritt Island,32952,28.3424508,-80.6889434,Florida,,,,,neutral,2024
93RAG,Yellow Cab of Sarasota,2011 Cornell St,WEC5,Sarasota,"34231, 34236, 34243",27.1995986,-82.345189,SYJL,Sarasota,34237,27.34588,-82.53003,Florida,,,,,negativo,2024
9NLP7,Yellow Cab of Sarasota,2011 Cornell St,WEC5,Sarasota,"34231, 34236, 34243",27.1995986,-82.345189,SYJL,Sarasota,34237,27.34588,-82.53003,Florida,,,,,positivo,2024
CU4DS,Yellow Cab of Sarasota,2011 Cornell St,WEC5,Sarasota,"34231, 34236, 34243",27.1995986,-82.345189,SYJL,Sarasota,34237,27.34588,-82.53003,Florida,,,,,neutral,2024
F8QVL,Shayne's Gators,4835 Co Rd 151,rbpu,Sumter,"33513, 33585, 34785",28.6747526,-82.0842901,0.00E+00,Wildwood,34785,28.825995,-81.9919309,Florida,,,,,positivo,2024
9C3BG,Shayne's Gators,4835 Co Rd 151,rbpu,Sumter,"33513, 33585, 34785",28.6747526,-82.0842901,0.00E+00,Wildwood,34785,28.825995,-81.9919309,Florida,,,,,neutral,2024
Y27WS,Armsdale Park-n-Ride (JTA),3191 Armsdale Rd,IgGD,Duval,"32202, 32210, 32246",30.3500511,-81.6035062,LMW4,Jacksonville,32218,30.4537143,-81.702774,Florida,,,,,neutral,2024
OWMRP,Armsdale Park-n-Ride (JTA),3191 Armsdale Rd,IgGD,Duval,"32202, 32210, 32246",30.3500511,-81.6035062,LMW4,Jacksonville,32218,30.4537143,-81.702774,Florida,,,,,negativo,2024
LEDV0,Yachty Rentals,205 SW 28th St,QLkh,Broward,"33004, 33301, 33324",26.190096,-80.365865,TDGL,Fort Lauderdale,33315,26.0891437,-80.1432571,Florida,,,,,positivo,2024
OKV1D,Yachty Rentals,205 SW 28th St,QLkh,Broward,"33004, 33301, 33324",26.190096,-80.365865,TDGL,Fort Lauderdale,33315,26.0891437,-80.1432571,Florida,,,,,neutral,2024
1V2JT,MGV CARGO...ENVIOS VENEZUELA COLOMBIA PANAMA MEXICO,1671 NW 144th Terrace STE 103,n1AK,Broward,"33004, 33301, 33324",26.190096,-80.365865,9pOr,Sunrise,33323,26.1414257,-80.3372816,Florida,,,,,positivo,2024
ZT2HY,MGV CARGO...ENVIOS VENEZUELA COLOMBIA PANAMA MEXICO,1671 NW 144th Terrace STE 103,n1AK,Broward,"33004, 33301, 33324",26.190096,-80.365865,9pOr,Sunrise,33323,26.1414257,-80.3372816,Florida,,,,,neutral,2024
EFALP,I Love Miami Limos,21031 NE 5th Ct,WjZA,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,LO98,Miami,33179,25.9686493,-80.19236,Florida,,,,,negativo,2024
VNGOU,I Love Miami Limos,21031 NE 5th Ct,WjZA,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,LO98,Miami,33179,25.9686493,-80.19236,Florida,,,,,positivo,2024
7JH8J,I Love Miami Limos,21031 NE 5th Ct,WjZA,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,LO98,Miami,33179,25.9686493,-80.19236,Florida,,,,,neutral,2024
VGDWB,RIDE N ROLL BICYCLE,924 W Bay Dr,e3jL,Pinellas,"33701, 33756, 33781",27.876394,-82.7778579,LIFE,Largo,33770,27.9169254,-82.7986108,Florida,,,,,positivo,2024
9REKI,RIDE N ROLL BICYCLE,924 W Bay Dr,e3jL,Pinellas,"33701, 33756, 33781",27.876394,-82.7778579,LIFE,Largo,33770,27.9169254,-82.7986108,Florida,,,,,neutral,2024
GKJ6A,Avis Car Rental,3550 S Washington Ave Suite 25,a8P0,Brevard,"32901, 32940, 32955",28.263933,-80.7214417,RBJA,Titusville,32780,28.575937,-80.801994,Florida,,,,,positivo,2024
308JU,Avis Car Rental,3550 S Washington Ave Suite 25,a8P0,Brevard,"32901, 32940, 32955",28.263933,-80.7214417,RBJA,Titusville,32780,28.575937,-80.801994,Florida,,,,,neutral,2024
UVA3L,Avis Car Rental,3550 S Washington Ave Suite 25,a8P0,Brevard,"32901, 32940, 32955",28.263933,-80.7214417,RBJA,Titusville,32780,28.575937,-80.801994,Florida,,,,,negativo,2024
KFNSP,Hertz,15700 Rick Case Honda Way,UezD,Broward,"33004, 33301, 33324",26.190096,-80.365865,SKpC,Davie,33331,26.064496,-80.357691,Florida,,,,,positivo,2024
KFNSP,Hertz,15700 Rick Case Honda Way,UezD,Broward,"33004, 33301, 33324",26.190096,-80.365865,SKpC,Davie,33331,26.064496,-80.357691,Florida,,,,,negativo,2024
KFNSP,Hertz,15700 Rick Case Honda Way,UezD,Broward,"33004, 33301, 33324",26.190096,-80.365865,SKpC,Davie,33331,26.064496,-80.357691,Florida,,,,,neutral,2024
TDB60,Trek Bicycle Store of Bradenton,1849 Lakewood Ranch Blvd,mze2,Manatee,"34205, 34221, 34211",27.4799195,-82.345189,CQN2,Bradenton,34211,27.4817734,-82.4320395,Florida,,,,,negativo,2024
J4UHP,Trek Bicycle Store of Bradenton,1849 Lakewood Ranch Blvd,mze2,Manatee,"34205, 34221, 34211",27.4799195,-82.345189,CQN2,Bradenton,34211,27.4817734,-82.4320395,Florida,,,,,positivo,2024
NIM3U,Trek Bicycle Store of Bradenton,1849 Lakewood Ranch Blvd,mze2,Manatee,"34205, 34221, 34211",27.4799195,-82.345189,CQN2,Bradenton,34211,27.4817734,-82.4320395,Florida,,,,,neutral,2024
KZG84,Pro Movers Miami,475 Brickell Ave,WjZA,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,LO98,Miami,33131,25.769079,-80.188602,Florida,,,,,positivo,2024
KYDK2,Pro Movers Miami,475 Brickell Ave,WjZA,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,LO98,Miami,33131,25.769079,-80.188602,Florida,,,,,negativo,2024
BB8ZZ,Pro Movers Miami,475 Brickell Ave,WjZA,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,LO98,Miami,33131,25.769079,-80.188602,Florida,,,,,neutral,2024
RS5XR,Florida Rental Car,8119 S Orange Ave suite 116,7nl7,Orange,"32801, 32839, 32789",28.4844995,-81.2518833,O990,Orlando,32809,28.4504545,-81.3632695,Florida,,,,,positivo,2024
VG893,Florida Rental Car,8119 S Orange Ave suite 116,7nl7,Orange,"32801, 32839, 32789",28.4844995,-81.2518833,O990,Orlando,32809,28.4504545,-81.3632695,Florida,,,,,neutral,2024
JEJCC,American Transportation,1134 Kissimmee St suite e,6dAC,Leon,"32301, 32308, 32312",30.4906177,-84.1857115,ML39,Tallahassee,32310,30.422553,-84.30076,Florida,,,,,positivo,2024
A5UVH,American Transportation,1134 Kissimmee St suite e,6dAC,Leon,"32301, 32308, 32312",30.4906177,-84.1857115,ML39,Tallahassee,32310,30.422553,-84.30076,Florida,,,,,negativo,2024
O2SPW,American Transportation,1134 Kissimmee St suite e,6dAC,Leon,"32301, 32308, 32312",30.4906177,-84.1857115,ML39,Tallahassee,32310,30.422553,-84.30076,Florida,,,,,neutral,2024
CICSJ,Cayman Airways Cargo - MIA,6103 NW 72nd Ave,WjZA,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,LO98,Miami,33166,25.8291733,-80.3133787,Florida,,,,,positivo,2024
0EDMM,Cayman Airways Cargo - MIA,6103 NW 72nd Ave,WjZA,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,LO98,Miami,33166,25.8291733,-80.3133787,Florida,,,,,negativo,2024
22TTQ,Cayman Airways Cargo - MIA,6103 NW 72nd Ave,WjZA,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,LO98,Miami,33166,25.8291733,-80.3133787,Florida,,,,,neutral,2024
BUS01,LYNX,455 N Garland Ave,7nl7,Orange,"32801, 32839, 32789",28.4844995,-81.2518833,O990,Orlando,32801,28.5488856,-81.3817702,Florida,,,,,negativo,2024
Y9L1B,LYNX,455 N Garland Ave,7nl7,Orange,"32801, 32839, 32789",28.4844995,-81.2518833,O990,Orlando,32801,28.5488856,-81.3817702,Florida,,,,,positivo,2024
I112F,LYNX,455 N Garland Ave,7nl7,Orange,"32801, 32839, 32789",28.4844995,-81.2518833,O990,Orlando,32801,28.5488856,-81.3817702,Florida,,,,,neutral,2024
KI796,Airport Express Of St. Augustine,46 Surf Dr,8MDP,St. Johns,"32080, 32082, 32084",29.9719419,-81.4278984,S5ZE,St. Augustine,32080,29.818657,-81.2662359,Florida,,,,,positivo,2024
PNK4D,Airport Express Of St. Augustine,46 Surf Dr,8MDP,St. Johns,"32080, 32082, 32084",29.9719419,-81.4278984,S5ZE,St. Augustine,32080,29.818657,-81.2662359,Florida,,,,,negativo,2024
F0AVF,Airport Express Of St. Augustine,46 Surf Dr,8MDP,St. Johns,"32080, 32082, 32084",29.9719419,-81.4278984,S5ZE,St. Augustine,32080,29.818657,-81.2662359,Florida,,,,,neutral,2024
ETKMF,Expert Towing & Transport,28631 N Diesel Dr Unit 6,MaLJ,Lee,"33901, 33908, 33919",26.6630286,-81.9534815,MTML,Bonita Springs,34135,26.3228122,-81.7709263,Florida,,,,,positivo,2024
51HS4,Enterprise Rent-A-Car,313 18th Ave S,L0b3,Pinellas,"33701, 33756, 33781",27.876394,-82.7778579,p9Ny,St. Petersburg,33705,27.7529134,-82.6372659,Florida,,,,,positivo,2024
51HS4,Enterprise Rent-A-Car,313 18th Ave S,L0b3,Pinellas,"33701, 33756, 33781",27.876394,-82.7778579,p9Ny,St. Petersburg,33705,27.7529134,-82.6372659,Florida,,,,,negativo,2024
51HS4,Enterprise Rent-A-Car,313 18th Ave S,L0b3,Pinellas,"33701, 33756, 33781",27.876394,-82.7778579,p9Ny,St. Petersburg,33705,27.7529134,-82.6372659,Florida,,,,,neutral,2024
UP3ER,Quality Container Transport,7555 NW 82nd Pl,WjZA,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,LO98,Miami,33166,25.842858,-80.3313339,Florida,,,,,positivo,2024
BYRU6,Quality Container Transport,7555 NW 82nd Pl,WjZA,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,LO98,Miami,33166,25.842858,-80.3313339,Florida,,,,,neutral,2024
CBQC3,Zephyrhills Municipal Airport,39450 South Ave,QyZN,Pasco,"34637, 34652, 34668",28.3232418,-82.4319405,PM56,Zephyrhills,33542,28.229756,-82.163451,Florida,,,,,positivo,2024
9VP67,Zephyrhills Municipal Airport,39450 South Ave,QyZN,Pasco,"34637, 34652, 34668",28.3232418,-82.4319405,PM56,Zephyrhills,33542,28.229756,-82.163451,Florida,,,,,negativo,2024
BRAXZ,Zephyrhills Municipal Airport,39450 South Ave,QyZN,Pasco,"34637, 34652, 34668",28.3232418,-82.4319405,PM56,Zephyrhills,33542,28.229756,-82.163451,Florida,,,,,neutral,2024
51HS4,Enterprise Rent-A-Car,13349 N Main St,IgGD,Duval,"32202, 32210, 32246",30.3500511,-81.6035062,LMW4,Jacksonville,32218,30.4793541,-81.6280782,Florida,,,,,positivo,2024
51HS4,Enterprise Rent-A-Car,13349 N Main St,IgGD,Duval,"32202, 32210, 32246",30.3500511,-81.6035062,LMW4,Jacksonville,32218,30.4793541,-81.6280782,Florida,,,,,negativo,2024
51HS4,Enterprise Rent-A-Car,13349 N Main St,IgGD,Duval,"32202, 32210, 32246",30.3500511,-81.6035062,LMW4,Jacksonville,32218,30.4793541,-81.6280782,Florida,,,,,neutral,2024
EP9AA,RB Cycles,11402 NW 41st St #117,Z16K,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,94N1,Doral,33178,25.8109385,-80.382335,Florida,,,,,positivo,2024
8SON9,RB Cycles,11402 NW 41st St #117,zT10,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,94N1,Doral,33178,25.8109385,-80.382335,Florida,,,,,positivo,2024
CNP5B,RB Cycles,11402 NW 41st St #117,Z16K,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,94N1,Doral,33178,25.8109385,-80.382335,Florida,,,,,neutral,2024
KI2J5,RB Cycles,11402 NW 41st St #117,zT10,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,94N1,Doral,33178,25.8109385,-80.382335,Florida,,,,,neutral,2024
M197R,RB Cycles,11402 NW 41st St #117,Z16K,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,94N1,Doral,33178,25.8109385,-80.382335,Florida,,,,,negativo,2024
0ETHU,RB Cycles,11402 NW 41st St #117,zT10,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,94N1,Doral,33178,25.8109385,-80.382335,Florida,,,,,negativo,2024
7QZHH,Naples General Aviation FBO,500 Terminal Dr,V1oO,Collier,"34102, 34112, 34120",26.069985,-81.4278984,R3EM,Naples,34104,26.1484151,-81.7748663,Florida,,,,,positivo,2024
0ZYFU,Naples General Aviation FBO,500 Terminal Dr,V1oO,Collier,"34102, 34112, 34120",26.069985,-81.4278984,R3EM,Naples,34104,26.1484151,-81.7748663,Florida,,,,,neutral,2024
8JOYB,Elite Bikes Orlando,4805 E Colonial Dr,7nl7,Orange,"32801, 32839, 32789",28.4844995,-81.2518833,O990,Orlando,32803,28.5537417,-81.3269887,Florida,,,,,positivo,2024
66RZ0,Elite Bikes Orlando,4805 E Colonial Dr,7nl7,Orange,"32801, 32839, 32789",28.4844995,-81.2518833,O990,Orlando,32803,28.5537417,-81.3269887,Florida,,,,,neutral,2024
GOK3Z,Port Orange New Smyrna Beach Taxi Cab & Shuttle,5337 Dubois Ave,tqTU,Volusia,"32114, 32127, 32725",29.0279842,-81.0754657,NQHG,Port Orange,32127,29.1202283,-80.9775451,Florida,,,,,positivo,2024
TG3Q1,Port Orange New Smyrna Beach Taxi Cab & Shuttle,5337 Dubois Ave,tqTU,Volusia,"32114, 32127, 32725",29.0279842,-81.0754657,NQHG,Port Orange,32127,29.1202283,-80.9775451,Florida,,,,,neutral,2024
R657D,Vizcaya Station,3201 SW 1st Avenue,WjZA,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,LO98,Miami,33145,25.749688,-80.2117898,Florida,,,,,positivo,2024
NJL46,Vizcaya Station,3201 SW 1st Avenue,WjZA,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,LO98,Miami,33145,25.749688,-80.2117898,Florida,,,,,negativo,2024
HUORQ,Vizcaya Station,3201 SW 1st Avenue,WjZA,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,LO98,Miami,33145,25.749688,-80.2117898,Florida,,,,,neutral,2024
1ZQDV,Liberty First Taxi Service,4511 Cherbourg Way,yT3Z,Escambia,"32501, 32506, 32514",30.6389408,-87.3413599,YOYE,Pensacola,32505,30.454909,-87.2696633,Florida,,,,,negativo,2024
JPE4M,Liberty First Taxi Service,4511 Cherbourg Way,yT3Z,Escambia,"32501, 32506, 32514",30.6389408,-87.3413599,YOYE,Pensacola,32505,30.454909,-87.2696633,Florida,,,,,positivo,2024
654N1,Liberty First Taxi Service,4511 Cherbourg Way,yT3Z,Escambia,"32501, 32506, 32514",30.6389408,-87.3413599,YOYE,Pensacola,32505,30.454909,-87.2696633,Florida,,,,,neutral,2024
0D6DN,Thrifty Car Rental,6000 Airport Cir,WEC5,Sarasota,"34231, 34236, 34243",27.1995986,-82.345189,SYJL,Sarasota,34243,27.3874666,-82.5542146,Florida,,,,,negativo,2024
0D6DN,Thrifty Car Rental,6000 Airport Cir,WEC5,Sarasota,"34231, 34236, 34243",27.1995986,-82.345189,SYJL,Sarasota,34243,27.3874666,-82.5542146,Florida,,,,,neutral,2024
0D6DN,Thrifty Car Rental,6000 Airport Cir,WEC5,Sarasota,"34231, 34236, 34243",27.1995986,-82.345189,SYJL,Sarasota,34243,27.3874666,-82.5542146,Florida,,,,,positivo,2024
WLPKN,Lake Wales Municipal Airport,450 S Airport Rd,pqlg,Polk,"33801, 33813, 33880",27.8617347,-81.6911559,NGBG,Lake Wales,33859,27.896168,-81.619078,Florida,,,,,positivo,2024
HSLHJ,Lake Wales Municipal Airport,450 S Airport Rd,pqlg,Polk,"33801, 33813, 33880",27.8617347,-81.6911559,NGBG,Lake Wales,33859,27.896168,-81.619078,Florida,,,,,negativo,2024
S0TMW,Lake Wales Municipal Airport,450 S Airport Rd,pqlg,Polk,"33801, 33813, 33880",27.8617347,-81.6911559,NGBG,Lake Wales,33859,27.896168,-81.619078,Florida,,,,,neutral,2024
M95KP,Pedego Electric Bikes Dunedin,924 Curlew Rd Suite 102,AE6H,Pinellas,"33701, 33756, 33781",27.876394,-82.7778579,L2T6,Dunedin,34698,28.0498269,-82.777784,Florida,,,,,positivo,2024
MYI39,Pedego Electric Bikes Dunedin,924 Curlew Rd Suite 102,AE6H,Pinellas,"33701, 33756, 33781",27.876394,-82.7778579,L2T6,Dunedin,34698,28.0498269,-82.777784,Florida,,,,,neutral,2024
SFDB7,Super Yellow Taxi,3111 NW 27th Ave,WjZA,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,LO98,Miami,33142,25.8048936,-80.2399645,Florida,,,,,neutral,2024
DCAIZ,Super Yellow Taxi,3111 NW 27th Ave,WjZA,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,LO98,Miami,33142,25.8048936,-80.2399645,Florida,,,,,positivo,2024
GJL53,Super Yellow Taxi,3111 NW 27th Ave,WjZA,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,LO98,Miami,33142,25.8048936,-80.2399645,Florida,,,,,negativo,2024
ON9AN,Avis Car Rental,5770 W Irlo Bronson Memorial Hwy #434,3aGT,Osceola,"34741, 34744, 34746",28.1019838,-81.0754657,110N,Kissimmee,34746,28.32846,-81.51609,Florida,,,,,positivo,2024
7HIVF,Avis Car Rental,5770 W Irlo Bronson Memorial Hwy #434,3aGT,Osceola,"34741, 34744, 34746",28.1019838,-81.0754657,110N,Kissimmee,34746,28.32846,-81.51609,Florida,,,,,neutral,2024
5AVHL,Budget Car Rental,2475 N University Dr,hLQw,Broward,"33004, 33301, 33324",26.190096,-80.365865,EYG3,Coral Springs,33065,26.261263,-80.249435,Florida,,,,,positivo,2024
5AVHL,Budget Car Rental,2475 N University Dr,hLQw,Broward,"33004, 33301, 33324",26.190096,-80.365865,EYG3,Coral Springs,33065,26.261263,-80.249435,Florida,,,,,negativo,2024
5AVHL,Budget Car Rental,2475 N University Dr,hLQw,Broward,"33004, 33301, 33324",26.190096,-80.365865,EYG3,Coral Springs,33065,26.261263,-80.249435,Florida,,,,,neutral,2024
5AVHL,Budget Car Rental,3043 NE 163rd St,D2cA,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,9NMQ,North Miami Beach,33160,25.927147,-80.13975,Florida,,,,,positivo,2024
5AVHL,Budget Car Rental,3043 NE 163rd St,D2cA,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,9NMQ,North Miami Beach,33160,25.927147,-80.13975,Florida,,,,,negativo,2024
5AVHL,Budget Car Rental,3043 NE 163rd St,D2cA,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,9NMQ,North Miami Beach,33160,25.927147,-80.13975,Florida,,,,,neutral,2024
GEGI4,Douglas Road Station,3060 SW 37th Ct,WjZA,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,LO98,Miami,33146,25.7327639,-80.2548669,Florida,,,,,positivo,2024
B849T,Douglas Road Station,3060 SW 37th Ct,WjZA,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,LO98,Miami,33146,25.7327639,-80.2548669,Florida,,,,,negativo,2024
3UZ2R,Douglas Road Station,3060 SW 37th Ct,WjZA,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,LO98,Miami,33146,25.7327639,-80.2548669,Florida,,,,,neutral,2024
CJMES,Penske Truck Rental,2540 Sherman Ln,1rd3,Bay,32401,30.18,-85.675,10g1,Panama City,32405,30.1928802,-85.6275594,Florida,,,,,positivo,2024
FRU3Z,Penske Truck Rental,2540 Sherman Ln,1rd3,Bay,32401,30.18,-85.675,10g1,Panama City,32405,30.1928802,-85.6275594,Florida,,,,,neutral,2024
Q6C0O,Northeast Florida Regional Airport,4900 US-1,8MDP,St. Johns,"32080, 32082, 32084",29.9719419,-81.4278984,S5ZE,St. Augustine,32095,29.95439,-81.3428916,Florida,,,,,positivo,2024
LQS5S,Northeast Florida Regional Airport,4900 US-1,8MDP,St. Johns,"32080, 32082, 32084",29.9719419,-81.4278984,S5ZE,St. Augustine,32095,29.95439,-81.3428916,Florida,,,,,neutral,2024
VK08T,Avis Car Rental,11401 Pines Blvd #110,jdTe,Broward,"33004, 33301, 33324",26.190096,-80.365865,L1E9,Pembroke Pines,33026,26.010818,-80.30659,Florida,,,,,positivo,2024
TDIHI,Avis Car Rental,11401 Pines Blvd #110,jdTe,Broward,"33004, 33301, 33324",26.190096,-80.365865,L1E9,Pembroke Pines,33026,26.010818,-80.30659,Florida,,,,,negativo,2024
LIGSX,Avis Car Rental,11401 Pines Blvd #110,jdTe,Broward,"33004, 33301, 33324",26.190096,-80.365865,L1E9,Pembroke Pines,33026,26.010818,-80.30659,Florida,,,,,neutral,2024
T0XRS,Penske Truck Rental,13399 Cortez Blvd,xmN4,Hernando,"34601, 34608, 34609",28.5578826,-82.4752757,JZGB,Brooksville,34613,28.5342798,-82.5013526,Florida,,,,,negativo,2024
26MCU,Penske Truck Rental,13399 Cortez Blvd,xmN4,Hernando,"34601, 34608, 34609",28.5578826,-82.4752757,JZGB,Brooksville,34613,28.5342798,-82.5013526,Florida,,,,,positivo,2024
